NAME,TYPE,ProfileCategory,ProfileYMultiplier,ProfileNumberOfPoints,ProfilePointXValue,ProfilePointYValue
DF PROFILE,Profile Points,Flow,,,1,1
DG PROFILE,Profile Points,Flow,,,0,1
DG PROFILE,Profile Points,Flow,,,1,1
DJ PROFILE,Profile Points,Flow,,,0,1
DJ PROFILE,Profile Points,Flow,,,1,1
DK PROFILE,Profile Points,Flow,,,0,1
DK PROFILE,Profile Points,Flow,,,1,1
DN PROFILE,Profile Points,Flow,,,0,1
DN PROFILE,Profile Points,Flow,,,1,1
DP PROFILE,Profile Points,Flow,,,0,1
DP PROFILE,Profile Points,Flow,,,1,1
DQ PROFILE,Profile Points,Flow,,,0,1
DQ PROFILE,Profile Points,Flow,,,1,1
DR PROFILE,Profile Points,Flow,,,0,1
DR PROFILE,Profile Points,Flow,,,1,1
DS PROFILE,Profile Points,Flow,,,0,1
DS PROFILE,Profile Points,Flow,,,1,1
DT PROFILE,Profile Points,Flow,,,0,1
DT PROFILE,Profile Points,Flow,,,1,1
DU PROFILE,Profile Points,Flow,,,0,1
DU PROFILE,Profile Points,Flow,,,1,1
DZ PROFILE,Profile Points,Flow,,,0,1
DZ PROFILE,Profile Points,Flow,,,1,1
DV PROFILE,Profile Points,Flow,,,0,1
DV PROFILE,Profile Points,Flow,,,1,1
DW PROFILE,Profile Points,Flow,,,0,1
DW PROFILE,Profile Points,Flow,,,1,1
DX PROFILE,Profile Points,Flow,,,0,1
DX PROFILE,Profile Points,Flow,,,1,1
DY PROFILE,Profile Points,Flow,,,0,1
DY PROFILE,Profile Points,Flow,,,1,1
TT PROFILE,Profile Points,Flow,,,0,1
TT PROFILE,Profile Points,Flow,,,1,1
XX PROFILE,Profile Points,Flow,,,0,1
XX PROFILE,Profile Points,Flow,,,1,1
H1 PROFILE,Profile Points,Flow,,,0,1
H1 PROFILE,Profile Points,Flow,,,1,1
H2 PROFILE,Profile Points,Flow,,,0,1
H2 PROFILE,Profile Points,Flow,,,1,1
V1 PROFILE,Profile Points,Flow,,,0,1
V1 PROFILE,Profile Points,Flow,,,1,1
V2 PROFILE,Profile Points,Flow,,,0,1
V2 PROFILE,Profile Points,Flow,,,1,1
LS PROFILE,Profile Points,Flow,,,0,1
LS PROFILE,Profile Points,Flow,,,1,1
B1 PROFILE,Profile Points,Flow,,,0,1
B1 PROFILE,Profile Points,Flow,,,1,1
BC PROFILE,Profile Points,Flow,,,0,1
BC PROFILE,Profile Points,Flow,,,1,1
PL-VN PROFILE,Profile Points,Flow,,,0,1
PL-VN PROFILE,Profile Points,Flow,,,1,1
PL-VD PROFILE,Profile Points,Flow,,,0,1
PL-VD PROFILE,Profile Points,Flow,,,1,1
I1 PROFILE,Profile Points,Flow,,,0,1
I1 PROFILE,Profile Points,Flow,,,1,1
PL-M PROFILE,Profile Points,Flow,,,0,1
PL-M PROFILE,Profile Points,Flow,,,1,1
PL-V PROFILE,Profile Points,Flow,,,0,1
PL-V PROFILE,Profile Points,Flow,,,1,1
PL-D3 PROFILE,Profile Points,Flow,,,0,1
PL-D3 PROFILE,Profile Points,Flow,,,1,1
PL-D2 PROFILE,Profile Points,Flow,,,0,1
PL-D2 PROFILE,Profile Points,Flow,,,1,1
PL-J1 PROFILE,Profile Points,Flow,,,0,1
PL-J1 PROFILE,Profile Points,Flow,,,1,1
